0.025 , 0
0.025 , 2
0.05 , 0
0.05 , 2
0.075 , 0
0.075 , 2
0.1 , 0
0.1 , 2
0.125 , 0
0.125 , 2
0.15 , 0
0.15 , 2
0.175 , 0
0.175 , 2
0.2 , 0
0.2 , 2
0.225 , 0
0.225 , 2
0.25 , 0
0.25 , 2
0.275 , 0
0.275 , 2
0.3 , 0
0.3 , 2
0.325 , 0
0.325 , 2
0.35 , 0
0.35 , 2
0.375 , 0
0.375 , 2
0.4 , 0
0.4 , 2
0.425 , 0
0.425 , 2
0.45 , 0
0.45 , 2
0.475 , 0
0.475 , 2
0.5 , 0
0.5 , 2
0.525 , 0
0.525 , 2
0.55 , 0
0.55 , 2
0.575 , 0
0.575 , 2
0.6 , 0
0.6 , 2
0.625 , 0
0.625 , 2
0.65 , 0
0.65 , 2
0.675 , 0
0.675 , 2
0.7 , 0
0.7 , 2
0.725 , 0
0.725 , 2
0.75 , 0
0.75 , 2
0.775 , 0
0.775 , 2
0.8 , 0
0.8 , 2
0.825 , 0
0.825 , 2
0.85 , 0
0.85 , 2
0.875 , 0
0.875 , 2
0.9 , 0
0.9 , 2
0.925 , 0
0.925 , 2
0.95 , 0
0.95 , 2
0.975 , 0
0.975 , 2
1 , 0
1 , 2
1.025 , 0
1.025 , 2
1.05 , 0
1.05 , 2
1.075 , 0
1.075 , 2
1.1 , 0
1.1 , 2
1.125 , 0
1.125 , 2
1.15 , 0
1.15 , 2
1.175 , 0
1.175 , 2
1.2 , 0
1.2 , 2
1.225 , 0
1.225 , 2
1.25 , 0
1.25 , 2
1.275 , 0
1.275 , 2
1.3 , 0
1.3 , 2
1.325 , 0
1.325 , 2
1.35 , 0
1.35 , 2
1.375 , 0
1.375 , 2
1.4 , 0
1.4 , 2
1.425 , 0
1.425 , 2
1.45 , 0
1.45 , 2
1.475 , 0
1.475 , 2
1.5 , 0
1.5 , 2
1.525 , 0
1.525 , 2
1.55 , 0
1.55 , 2
1.575 , 0
1.575 , 2
1.6 , 0
1.6 , 2
1.625 , 0
1.625 , 2
1.65 , 0
1.65 , 2
1.675 , 0
1.675 , 2
1.7 , 0
1.7 , 2
1.725 , 0
1.725 , 2
1.75 , 0
1.75 , 2
1.775 , 0
1.775 , 2
1.8 , 0
1.8 , 2
1.825 , 0
1.825 , 2
1.85 , 0
1.85 , 2
1.875 , 0
1.875 , 2
1.9 , 0
1.9 , 2
1.925 , 0
1.925 , 2
1.95 , 0
1.95 , 2
1.975 , 0
1.975 , 2
2 , 0
2 , 2
2.025 , 0
2.025 , 2
2.05 , 0
2.05 , 2
2.075 , 0
2.075 , 2
2.1 , 0
2.1 , 2
2.125 , 0
2.125 , 2
2.15 , 0
2.15 , 2
2.175 , 0
2.175 , 2
2.2 , 0
2.2 , 2
2.225 , 0
2.225 , 2
2.25 , 0
2.25 , 2
2.275 , 0
2.275 , 2
2.3 , 0
2.3 , 2
2.325 , 0
2.325 , 2
2.35 , 0
2.35 , 2
2.375 , 0
2.375 , 2
2.4 , 0
2.4 , 2
2.425 , 0
2.425 , 2
2.45 , 0
2.45 , 2
2.475 , 0
2.475 , 2
2.5 , 0
2.5 , 2
2.525 , 0
2.525 , 2
2.55 , 0
2.55 , 2
2.575 , 0
2.575 , 2
2.6 , 0
2.6 , 2
2.625 , 0
2.625 , 2
2.65 , 0
2.65 , 2
2.675 , 0
2.675 , 2
2.7 , 0
2.7 , 2
2.725 , 0
2.725 , 2
2.75 , 0
2.75 , 2
2.775 , 0
2.775 , 2
2.8 , 0
2.8 , 2
2.825 , 0
2.825 , 2
2.85 , 0
2.85 , 2
2.875 , 0
2.875 , 2
2.9 , 0
2.9 , 2
2.925 , 0
2.925 , 2
2.95 , 0
2.95 , 2
2.975 , 0
2.975 , 2
0 , 0.025
3 , 0.025
0 , 0.05
3 , 0.05
0 , 0.075
3 , 0.075
0 , 0.1
3 , 0.1
0 , 0.125
3 , 0.125
0 , 0.15
3 , 0.15
0 , 0.175
3 , 0.175
0 , 0.2
3 , 0.2
0 , 0.225
3 , 0.225
0 , 0.25
3 , 0.25
0 , 0.275
3 , 0.275
0 , 0.3
3 , 0.3
0 , 0.325
3 , 0.325
0 , 0.35
3 , 0.35
0 , 0.375
3 , 0.375
0 , 0.4
3 , 0.4
0 , 0.425
3 , 0.425
0 , 0.45
3 , 0.45
0 , 0.475
3 , 0.475
0 , 0.5
3 , 0.5
0 , 0.525
3 , 0.525
0 , 0.55
3 , 0.55
0 , 0.575
3 , 0.575
0 , 0.6
3 , 0.6
0 , 0.625
3 , 0.625
0 , 0.65
3 , 0.65
0 , 0.675
3 , 0.675
0 , 0.7
3 , 0.7
0 , 0.725
3 , 0.725
0 , 0.75
3 , 0.75
0 , 0.775
3 , 0.775
0 , 0.8
3 , 0.8
0 , 0.825
3 , 0.825
0 , 0.85
3 , 0.85
0 , 0.875
3 , 0.875
0 , 0.9
3 , 0.9
0 , 0.925
3 , 0.925
0 , 0.95
3 , 0.95
0 , 0.975
3 , 0.975
0 , 1
3 , 1
0 , 1.025
3 , 1.025
0 , 1.05
3 , 1.05
0 , 1.075
3 , 1.075
0 , 1.1
3 , 1.1
0 , 1.125
3 , 1.125
0 , 1.15
3 , 1.15
0 , 1.175
3 , 1.175
0 , 1.2
3 , 1.2
0 , 1.225
3 , 1.225
0 , 1.25
3 , 1.25
0 , 1.275
3 , 1.275
0 , 1.3
3 , 1.3
0 , 1.325
3 , 1.325
0 , 1.35
3 , 1.35
0 , 1.375
3 , 1.375
0 , 1.4
3 , 1.4
0 , 1.425
3 , 1.425
0 , 1.45
3 , 1.45
0 , 1.475
3 , 1.475
0 , 1.5
3 , 1.5
0 , 1.525
3 , 1.525
0 , 1.55
3 , 1.55
0 , 1.575
3 , 1.575
0 , 1.6
3 , 1.6
0 , 1.625
3 , 1.625
0 , 1.65
3 , 1.65
0 , 1.675
3 , 1.675
0 , 1.7
3 , 1.7
0 , 1.725
3 , 1.725
0 , 1.75
3 , 1.75
0 , 1.775
3 , 1.775
0 , 1.8
3 , 1.8
0 , 1.825
3 , 1.825
0 , 1.85
3 , 1.85
0 , 1.875
3 , 1.875
0 , 1.9
3 , 1.9
0 , 1.925
3 , 1.925
0 , 1.95
3 , 1.95
0 , 1.975
3 , 1.975
0 , 0
3 , 2
0 , 2
3 , 0
0.0230026 , 0.0289502
0.0237548 , 1.96958
0.0486451 , 0.0312465
0.0538952 , 1.97389
0.0841626 , 1.9748
0.11249 , 0.0262215
0.114815 , 1.97573
0.140522 , 0.027525
0.148025 , 1.98118
0.169331 , 0.0225731
0.184614 , 1.9772
0.227389 , 0.0275142
0.212576 , 1.97536
0.241177 , 1.97573
0.285024 , 0.0275463
0.271819 , 1.97783
0.30191 , 1.97183
0.34128 , 0.0275309
0.332202 , 1.97397
0.367895 , 0.0231482
0.362535 , 1.97346
0.394421 , 0.0282019
0.394047 , 1.97697
0.423037 , 0.0277495
0.43061 , 1.97786
0.459649 , 1.97534
0.479843 , 0.0280893
0.488471 , 1.97406
0.535867 , 0.0257818
0.517262 , 1.97286
0.545964 , 1.97161
0.587563 , 0.0223458
0.574709 , 1.97122
0.612732 , 0.0259663
0.603422 , 1.97126
0.637411 , 0.0216525
0.662552 , 0.0217874
0.65975 , 1.97271
0.688213 , 1.97394
0.712958 , 0.0236755
0.717042 , 1.97588
0.739524 , 0.0262598
0.746965 , 1.97989
0.762501 , 0.0233079
0.786393 , 1.97467
0.815695 , 1.974
0.810265 , 0.026282
0.844953 , 1.97321
0.838372 , 0.0262074
0.87427 , 1.97235
0.896753 , 0.0230766
0.903584 , 1.97317
0.932949 , 1.97499
0.954825 , 0.0283902
0.983462 , 0.0281646
0.962423 , 1.9741
1.01249 , 0.0269166
0.991804 , 1.97572
1.02125 , 1.97587
1.06254 , 0.0255824
1.05039 , 1.97325
1.08755 , 0.0247515
1.0795 , 1.97221
1.11275 , 0.0220392
1.13591 , 1.97333
1.17164 , 0.0200538
1.16446 , 1.97375
1.20131 , 0.0224832
1.19317 , 1.9754
1.23069 , 0.0251385
1.22259 , 1.97841
1.26017 , 0.0269058
1.2523 , 1.97928
1.28199 , 1.97764
1.3125 , 0.0237155
1.33761 , 0.0225685
1.34058 , 1.97559
1.36249 , 0.0233623
1.39324 , 1.98099
1.40878 , 0.0238378
1.4189 , 1.97413
1.44555 , 1.9737
1.46496 , 0.0232235
1.49228 , 0.0271229
1.47213 , 1.97094
1.50059 , 1.9692
1.52075 , 0.0210518
1.52818 , 1.97238
1.54978 , 0.0222148
1.55598 , 1.97188
1.6067 , 0.027215
1.58416 , 1.97302
1.61235 , 1.97439
1.65789 , 0.0258243
1.64058 , 1.97465
1.66929 , 1.97819
1.7034 , 0.0210466
1.69874 , 1.98014
1.72964 , 1.97957
1.75772 , 0.0260943
1.75843 , 1.97567
1.78515 , 0.0246432
